case_study,table,column,sql_type,abstract_type,nullable,is_pk,fk_target_table,fk_target_column,source
OFBiz,PartyRelationship,partyIdTo,id,string,False,True,PartyRole,partyId,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRelationship,roleTypeIdFrom,id,string,False,True,PartyRole,roleTypeId,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRelationship,roleTypeIdTo,id,string,False,True,PartyRole,roleTypeId,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRelationship,fromDate,date-time,date,False,True,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRelationship,thruDate,date-time,date,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRelationship,statusId,id,string,True,False,StatusItem,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRelationship,relationshipName,name,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRelationship,securityGroupId,id,string,True,False,SecurityGroup,groupId,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRelationship,priorityTypeId,id,string,True,False,PriorityType,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRelationship,partyRelationshipTypeId,id,string,True,False,PartyRelationshipType,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRelationship,permissionsEnumId,id,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRelationship,positionTitle,name,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRelationship,comments,comment,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRelationshipType,partyRelationshipTypeId,id,string,False,True,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRelationshipType,parentTypeId,id,string,True,False,PartyRelationshipType,partyRelationshipTypeId,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRelationshipType,hasTable,indicator,boolean,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRelationshipType,partyRelationshipName,name,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRelationshipType,description,description,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRelationshipType,roleTypeIdValidFrom,id,string,True,False,RoleType,roleTypeId,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRelationshipType,roleTypeIdValidTo,id,string,True,False,RoleType,roleTypeId,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRole,partyId,id,string,False,True,Party,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyRole,roleTypeId,id,string,False,True,RoleType,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyStatus,statusId,id,string,False,True,StatusItem,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyStatus,partyId,id,string,False,True,Party,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyStatus,statusDate,date-time,date,False,True,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyStatus,changeByUserLoginId,id-vlong,string,True,False,UserLogin,userLoginId,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyType,partyTypeId,id,string,False,True,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyType,parentTypeId,id,string,True,False,PartyType,partyTypeId,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyType,hasTable,indicator,boolean,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyType,description,description,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyTypeAttr,partyTypeId,id,string,False,True,PartyType,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyTypeAttr,attrName,id-long,string,False,True,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PartyTypeAttr,description,description,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,partyId,id,string,False,True,Party,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,salutation,name,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,firstName,name,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,middleName,name,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,lastName,name,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,personalTitle,name,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,suffix,name,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,nickname,name,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,firstNameLocal,name,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,middleNameLocal,name,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,lastNameLocal,name,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,otherLocal,name,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,memberId,id,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,gender,indicator,boolean,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,birthDate,date,date,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,deceasedDate,date,date,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,height,floating-point,number,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,weight,floating-point,number,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,mothersMaidenName,long-varchar,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,oldMaritalStatusEnumId,id,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,maritalStatusTypeId,id,string,True,False,MaritalStatusType,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,socialSecurityNumber,long-varchar,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,passportNumber,long-varchar,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,passportExpireDate,date,date,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,totalYearsWorkExperience,floating-point,number,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,comments,comment,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,employmentStatusEnumId,id,string,True,False,Enumeration,enumId,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,residenceStatusEnumId,id,string,True,False,Enumeration,enumId,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,occupation,name,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,yearsWithEmployer,numeric,number,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,monthsWithEmployer,numeric,number,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,existingCustomer,indicator,boolean,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Person,cardId,id-long,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PriorityType,priorityTypeId,id,string,False,True,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,PriorityType,description,description,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,RoleType,roleTypeId,id,string,False,True,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,RoleType,parentTypeId,id,string,True,False,RoleType,roleTypeId,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,RoleType,hasTable,indicator,boolean,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,RoleType,description,description,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,RoleTypeAttr,roleTypeId,id,string,False,True,RoleType,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,RoleTypeAttr,attrName,id-long,string,False,True,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,RoleTypeAttr,description,description,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Vendor,partyId,id,string,False,True,Party,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Vendor,manifestCompanyName,name,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Vendor,manifestCompanyTitle,name,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Vendor,manifestLogoUrl,url,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,Vendor,manifestPolicies,very-long,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,MaritalStatus,partyId,id,string,False,True,Party,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,MaritalStatus,maritalStatusTypeId,id,string,False,True,MaritalStatusType,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,MaritalStatus,fromDate,date-time,date,False,True,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,MaritalStatus,thruDate,date-time,date,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,MaritalStatusType,maritalStatusTypeId,id,string,False,True,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,MaritalStatusType,parentTypeId,id,string,True,False,MaritalStatusType,maritalStatusTypeId,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,MaritalStatusType,hasTable,indicator,boolean,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,MaritalStatusType,description,description,string,True,False,,,applications/datamodel/entitydef/party-entitymodel.xml
OFBiz,TimeEntry,timeEntryId,id,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,TimeEntry,partyId,id,string,True,False,Party,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,TimeEntry,fromDate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,TimeEntry,thruDate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,TimeEntry,rateTypeId,id,string,True,False,RateType,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,TimeEntry,workEffortId,id,string,True,False,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,TimeEntry,timesheetId,id,string,True,False,Timesheet,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,TimeEntry,invoiceId,id,string,True,False,InvoiceItem,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,TimeEntry,invoiceItemSeqId,id,string,True,False,InvoiceItem,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,TimeEntry,hours,floating-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,TimeEntry,comments,comment,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,Timesheet,timesheetId,id,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,Timesheet,partyId,id,string,True,False,Party,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,Timesheet,clientPartyId,id,string,True,False,Party,partyId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,Timesheet,fromDate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,Timesheet,thruDate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,Timesheet,statusId,id,string,True,False,StatusItem,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,Timesheet,approvedByUserLoginId,id-vlong,string,True,False,UserLogin,userLoginId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,Timesheet,comments,comment,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,TimesheetRole,timesheetId,id,string,False,True,Timesheet,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,TimesheetRole,partyId,id,string,False,True,PartyRole,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,TimesheetRole,roleTypeId,id,string,False,True,PartyRole,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,ApplicationSandbox,applicationId,id,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,ApplicationSandbox,workEffortId,id,string,True,False,WorkEffortPartyAssignment,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,ApplicationSandbox,partyId,id,string,True,False,WorkEffortPartyAssignment,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,ApplicationSandbox,roleTypeId,id,string,True,False,WorkEffortPartyAssignment,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,ApplicationSandbox,fromDate,date-time,date,True,False,WorkEffortPartyAssignment,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,ApplicationSandbox,runtimeDataId,id,string,True,False,RuntimeData,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,CommunicationEventWorkEff,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,CommunicationEventWorkEff,communicationEventId,id,string,False,True,CommunicationEvent,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,CommunicationEventWorkEff,description,description,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,Deliverable,deliverableId,id,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,Deliverable,deliverableTypeId,id,string,True,False,DeliverableType,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,Deliverable,deliverableName,name,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,Deliverable,description,description,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,DeliverableType,deliverableTypeId,id,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,DeliverableType,description,description,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,workEffortId,id,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,workEffortTypeId,id,string,True,False,WorkEffortType,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,currentStatusId,id,string,True,False,StatusItem,statusId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,lastStatusUpdate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,workEffortPurposeTypeId,id,string,True,False,WorkEffortPurposeType,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,workEffortParentId,id,string,True,False,WorkEffort,workEffortId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,scopeEnumId,id,string,True,False,Enumeration,enumId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,priority,numeric,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,percentComplete,numeric,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,workEffortName,name,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,showAsEnumId,id,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,sendNotificationEmail,indicator,boolean,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,description,description,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,locationDesc,description,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,estimatedStartDate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,estimatedCompletionDate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,actualStartDate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,actualCompletionDate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,estimatedMilliSeconds,floating-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,estimatedSetupMillis,floating-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,estimateCalcMethod,id,string,True,False,CustomMethod,customMethodId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,actualMilliSeconds,floating-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,actualSetupMillis,floating-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,totalMilliSecondsAllowed,floating-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,totalMoneyAllowed,currency-amount,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,moneyUomId,id,string,True,False,Uom,uomId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,specialTerms,long-varchar,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,timeTransparency,numeric,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,universalId,short-varchar,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,sourceReferenceId,id-long,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,fixedAssetId,id,string,True,False,FixedAsset,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,facilityId,id,string,True,False,Facility,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,infoUrl,long-varchar,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,recurrenceInfoId,id,string,True,False,RecurrenceInfo,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,tempExprId,id,string,True,False,TemporalExpression,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,runtimeDataId,id,string,True,False,RuntimeData,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,noteId,id,string,True,False,NoteData,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,serviceLoaderName,name,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,quantityToProduce,fixed-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,quantityProduced,fixed-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,quantityRejected,fixed-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,reservPersons,fixed-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,reserv2ndPPPerc,fixed-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,reservNthPPPerc,fixed-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,accommodationMapId,id,string,True,False,AccommodationMap,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,accommodationSpotId,id,string,True,False,AccommodationSpot,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,revisionNumber,numeric,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,createdDate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,createdByUserLogin,id-vlong,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,lastModifiedDate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffort,lastModifiedByUserLogin,id-vlong,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssoc,workEffortIdFrom,id,string,False,True,WorkEffort,workEffortId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssoc,workEffortIdTo,id,string,False,True,WorkEffort,workEffortId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssoc,workEffortAssocTypeId,id,string,False,True,WorkEffortAssocType,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssoc,sequenceNum,numeric,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssoc,fromDate,date-time,date,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssoc,thruDate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssocAttribute,workEffortIdFrom,id,string,False,True,WorkEffortAssoc,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssocAttribute,workEffortIdTo,id,string,False,True,WorkEffortAssoc,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssocAttribute,workEffortAssocTypeId,id,string,False,True,WorkEffortAssoc,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssocAttribute,fromDate,date-time,date,True,False,WorkEffortAssoc,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssocAttribute,attrName,id-long,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssocAttribute,attrValue,value,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssocAttribute,attrDescription,description,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssocType,workEffortAssocTypeId,id,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssocType,parentTypeId,id,string,True,False,WorkEffortAssocType,workEffortAssocTypeId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssocType,hasTable,indicator,boolean,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssocType,description,description,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssocTypeAttr,workEffortAssocTypeId,id,string,False,True,WorkEffortAssocType,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssocTypeAttr,attrName,id-long,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAssocTypeAttr,description,description,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAttribute,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAttribute,attrName,id-long,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAttribute,attrValue,value,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortAttribute,attrDescription,description,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortBilling,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortBilling,invoiceId,id,string,False,True,InvoiceItem,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortBilling,invoiceItemSeqId,id,string,False,True,InvoiceItem,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortBilling,percentage,floating-point,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortContactMech,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortContactMech,contactMechId,id,string,False,True,ContactMech,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortContactMech,fromDate,date-time,date,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortContactMech,thruDate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortContactMech,comments,comment,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortContent,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortContent,contentId,id,string,False,True,Content,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortContent,workEffortContentTypeId,id,string,False,True,WorkEffortContentType,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortContent,fromDate,date-time,date,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortContent,thruDate,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortContentType,workEffortContentTypeId,id,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortContentType,parentTypeId,id,string,True,False,WorkEffortContentType,workEffortContentTypeId,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortContentType,description,description,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortDeliverableProd,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortDeliverableProd,deliverableId,id,string,False,True,Deliverable,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortEventReminder,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortEventReminder,sequenceId,id,string,False,True,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortEventReminder,contactMechId,id,string,True,False,ContactMech,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortEventReminder,partyId,id,string,True,False,Party,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortEventReminder,reminderDateTime,date-time,date,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortEventReminder,repeatCount,numeric,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortEventReminder,repeatInterval,numeric,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortEventReminder,currentCount,numeric,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortEventReminder,reminderOffset,numeric,number,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortEventReminder,localeId,id,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortEventReminder,timeZoneId,id-long,string,True,False,,,applications/datamodel/entitydef/workeffort-entitymodel.xml
OFBiz,WorkEffortFixedAssetAssign,workEffortId,id,string,False,True,WorkEffort,,applications/datamodel/entitydef/workeffort-entitymodel.xml
